,loss,out_dir_accuracy,out_dir_loss,out_vol_loss,out_vol_mae,val_loss,val_out_dir_accuracy,val_out_dir_loss,val_out_vol_loss,val_out_vol_mae,learning_rate
0,34.657588958740234,0.5103979110717773,0.6929601430892944,0.008587252348661423,0.0050739324651658535,34.65547561645508,0.509732723236084,0.6930682063102722,2.8677806767518632e-05,0.0035207585897296667,0.0005000000237487257
1,34.661617279052734,0.5083795785903931,0.6930679082870483,0.00859062373638153,0.0051243361085653305,34.65380096435547,0.509732723236084,0.6930725574493408,2.8677806767518632e-05,0.0035207585897296667,0.0005000000237487257
2,34.65991973876953,0.5089923143386841,0.6930341124534607,0.00859067402780056,0.005124394781887531,34.64857482910156,0.509732723236084,0.6929550766944885,2.8677806767518632e-05,0.0035207585897296667,0.0005000000237487257
3,34.66054153442383,0.5090283155441284,0.693031907081604,0.00859062373638153,0.005124392919242382,34.64896774291992,0.509732723236084,0.6929650902748108,2.8677806767518632e-05,0.0035207585897296667,0.0005000000237487257
4,34.65945816040039,0.5089021921157837,0.693016529083252,0.00859056506305933,0.005126172676682472,34.64960479736328,0.509732723236084,0.6929802298545837,2.8677806767518632e-05,0.0035207585897296667,0.0005000000237487257
5,34.659645080566406,0.5082534551620483,0.693032443523407,0.00859132781624794,0.005124392453581095,34.64802169799805,0.509732723236084,0.6929381489753723,2.8677806767518632e-05,0.0035207585897296667,0.0005000000237487257
6,34.66008758544922,0.5082714557647705,0.6930341720581055,0.008590580895543098,0.005126436240971088,34.65159606933594,0.509732723236084,0.6930229067802429,2.8677806767518632e-05,0.0035207585897296667,0.0005000000237487257
7,34.66111755371094,0.5080191493034363,0.6930392980575562,0.00859062373638153,0.005125495605170727,34.65245056152344,0.509732723236084,0.6930424571037292,2.8677806767518632e-05,0.0035207585897296667,0.0005000000237487257
8,34.65885925292969,0.5072082281112671,0.6930005550384521,0.00859062559902668,0.005124394781887531,34.65039825439453,0.509732723236084,0.6929939985275269,2.8677806767518632e-05,0.0035207585897296667,0.0005000000237487257
9,34.65998458862305,0.5083975791931152,0.6930474638938904,0.008590607903897762,0.005124389659613371,34.64884948730469,0.509732723236084,0.6929616332054138,2.8677806767518632e-05,0.0035207585897296667,0.0005000000237487257
10,34.65743637084961,0.509136438369751,0.6929742693901062,0.0085906982421875,0.00512436730787158,34.6514892578125,0.5101684927940369,0.693021297454834,2.8677806767518632e-05,0.0035207585897296667,0.0005000000237487257
11,34.646820068359375,0.5101636052131653,0.6927586793899536,0.008590692654252052,0.005124538205564022,34.65797424316406,0.5008715987205505,0.6931572556495667,2.8677806767518632e-05,0.0035207585897296667,0.0002500000118743628
12,34.64875793457031,0.5123621225357056,0.6927856802940369,0.008590716868638992,0.0051243905909359455,34.65371322631836,0.5108948349952698,0.6930683255195618,2.8677806767518632e-05,0.0035207585897296667,0.0002500000118743628
13,34.64044952392578,0.5137137174606323,0.6926355361938477,0.008590643294155598,0.005124393850564957,34.66083908081055,0.4998547434806824,0.6932194828987122,2.8677806767518632e-05,0.0035207585897296667,0.0002500000118743628
14,34.633888244628906,0.5130289196968079,0.6925111413002014,0.00859064981341362,0.005124266725033522,34.65338134765625,0.5091516375541687,0.6930628418922424,2.8677806767518632e-05,0.0035207585897296667,0.0002500000118743628
15,34.63302230834961,0.5150652527809143,0.6924954652786255,0.00859061162918806,0.005124388728290796,34.66210174560547,0.5027600526809692,0.6932421326637268,2.8677806767518632e-05,0.0035207585897296667,0.0002500000118743628
16,34.6284065246582,0.5168492794036865,0.692436695098877,0.008590702898800373,0.00512439152225852,34.655181884765625,0.5063916444778442,0.6930970549583435,2.8677806767518632e-05,0.0035207585897296667,0.0001250000059371814
17,34.628501892089844,0.5159302353858948,0.6924078464508057,0.00859063770622015,0.005124385468661785,34.651344299316406,0.5084253549575806,0.6930159330368042,2.8677806767518632e-05,0.0035207585897296667,0.0001250000059371814
18,34.61977005004883,0.5178043842315674,0.6921852827072144,0.00859066005796194,0.005124393850564957,34.648406982421875,0.5078442692756653,0.6929504871368408,2.8677806767518632e-05,0.0035207585897296667,0.0001250000059371814
19,34.62148666381836,0.5181106925010681,0.6922321319580078,0.008590646088123322,0.005124389659613371,34.64759826660156,0.5068274140357971,0.6929282546043396,2.8677806767518632e-05,0.0035207585897296667,0.0001250000059371814
20,34.61354064941406,0.5178403854370117,0.6921339631080627,0.008590742945671082,0.005124393850564957,34.650596618652344,0.5100232362747192,0.6929938197135925,2.8677806767518632e-05,0.0035207585897296667,0.0001250000059371814
21,34.613990783691406,0.5204533934593201,0.6921041011810303,0.00859065167605877,0.005124392453581095,34.65034484863281,0.5055200457572937,0.6929845213890076,2.8677806767518632e-05,0.0035207585897296667,0.0001250000059371814
22,34.61722946166992,0.5176241397857666,0.6921648383140564,0.008590648882091045,0.005124394316226244,34.648681640625,0.5056653022766113,0.6929478645324707,2.8677806767518632e-05,0.0035207585897296667,0.0001250000059371814
23,34.607242584228516,0.519858717918396,0.6919844746589661,0.008590612560510635,0.005124303977936506,34.65584945678711,0.5071179270744324,0.693101167678833,2.8677806767518632e-05,0.0035207585897296667,0.0001250000059371814
24,34.60423278808594,0.5197505950927734,0.6919159889221191,0.008590622805058956,0.005124363582581282,34.65180206298828,0.5087158679962158,0.6930103898048401,2.8677806767518632e-05,0.0035207585897296667,0.0001250000059371814
25,34.59859848022461,0.5217328667640686,0.6917977929115295,0.008590464480221272,0.005125914700329304,34.65367889404297,0.5104590058326721,0.6930405497550964,2.8677806767518632e-05,0.0035207585897296667,6.25000029685907e-05
26,34.60192108154297,0.5224536657333374,0.6918601989746094,0.008589544333517551,0.005115778651088476,34.65489196777344,0.5135095715522766,0.6930618286132812,2.6069083105539903e-05,0.0032920746598392725,6.25000029685907e-05
27,34.5969352722168,0.5222374200820923,0.6917604804039001,0.008585034869611263,0.005063774064183235,34.6571044921875,0.5136548280715942,0.693108081817627,2.4979635782074183e-05,0.0032687769271433353,6.25000029685907e-05
28,34.598297119140625,0.5233186483383179,0.6918399930000305,0.00858277641236782,0.004983264487236738,34.65114974975586,0.5129285454750061,0.6929985880851746,2.448952363920398e-05,0.0032536652870476246,6.25000029685907e-05
29,34.6011848449707,0.5215526819229126,0.6918936967849731,0.008580592460930347,0.004917670972645283,34.65054702758789,0.5132190585136414,0.6929861903190613,2.2702808564645238e-05,0.0032140803523361683,6.25000029685907e-05
30,34.588253021240234,0.5235529541969299,0.6915863156318665,0.008575405925512314,0.004994759801775217,34.65202331542969,0.5129285454750061,0.6930161118507385,2.2901120246388018e-05,0.0032177232205867767,3.125000148429535e-05
31,34.59775924682617,0.5213724374771118,0.6917939782142639,0.00857867207378149,0.004880419000983238,34.65163803100586,0.5139454007148743,0.6930096745491028,2.1954407202429138e-05,0.0031320201233029366,3.125000148429535e-05
32,34.59125518798828,0.523769199848175,0.6917121410369873,0.008578562177717686,0.005013369023799896,34.655059814453125,0.5127832889556885,0.6930691003799438,2.1810848920722492e-05,0.0030822602566331625,3.125000148429535e-05
33,34.589969635009766,0.5208138227462769,0.6916253566741943,0.00857374258339405,0.005025233142077923,34.6523323059082,0.5124927163124084,0.6930261254310608,2.086771564790979e-05,0.0030725733377039433,3.125000148429535e-05
34,34.59052276611328,0.5215526819229126,0.6916425228118896,0.008575528860092163,0.005023830570280552,34.654232025146484,0.5129285454750061,0.6930672526359558,2.095406125590671e-05,0.0030695144087076187,3.125000148429535e-05
